module,contributor,author,commentor,integrator,churn,entropy,size,p1,p2,p3,p4,p5,p6,p7,p8,top_iso,top_rso,top_tco,status
4117,4,2,4,2,68,,0,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.50000000000000000000,0.36666666666666666667,0.50000000000000000000,FALSE
4118,4,2,4,2,3600,0.707937,0,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.50000000000000000000,0.36666666666666666667,0.50000000000000000000,FALSE
4119,4,2,4,2,36,,0,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.50000000000000000000,0.36666666666666666667,0.50000000000000000000,FALSE
4120,4,2,4,2,3902,0.408770,0,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.50000000000000000000,0.36666666666666666667,0.50000000000000000000,FALSE
4121,10,2,10,1,80,0.878629,19,0.000000,0.000000,0.100000,0.000000,0.100000,0.000000,0.800000,0.000000,1.00000000000000000000,0.14052287581699346405,0.97500000000000000000,FALSE
4122,11,4,8,1,50,0.295903,0,0.000000,0.000000,0.090909,0.000000,0.000000,0.272727,0.454545,0.181818,1.00000000000000000000,0.25937500000000000000,0.74000000000000000000,FALSE
4123,12,2,10,2,399,0.973211,0,0.000000,0.000000,0.083333,0.083333,0.000000,0.083333,0.333333,0.416667,0.75000000000000000000,0.22500000000000000000,0.99498746867167919799,FALSE
4124,28,9,26,1,776,0.893197,0,0.000000,0.000000,0.035714,0.000000,0.000000,0.035714,0.178571,0.750000,1.00000000000000000000,0.16581343493108198991,0.95876288659793814433,FALSE
4125,16,3,12,3,1102,0.537114,0,0.000000,0.000000,0.062500,0.125000,0.000000,0.062500,0.375000,0.375000,0.66670000000000000000,0.20000000000000000000,0.99637023593466424682,FALSE
4126,3,0,3,1,0,,0,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.666667,0.000000,1.00000000000000000000,0.40000000000000000000,0.00000000000000000000,FALSE
4127,13,3,12,1,66,0.932708,0,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.538462,0.307692,1.00000000000000000000,0.22962962962962962963,0.93939393939393939394,FALSE
4128,13,3,12,1,119,0.708277,0,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.538462,0.307692,1.00000000000000000000,0.22962962962962962963,0.96638655462184873950,FALSE
4129,14,3,12,2,578,0.903685,0,0.000000,0.000000,0.071429,0.071429,0.000000,0.071429,0.500000,0.285714,0.75000000000000000000,0.22962962962962962963,0.99307958477508650519,FALSE
4130,28,6,24,4,2397,0.791873,0,0.000000,0.000000,0.035714,0.107143,0.000000,0.035714,0.214286,0.607143,0.71430000000000000000,0.20181405895691609977,0.98706716729244889445,FALSE
4131,13,3,12,1,51,0.986368,0,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.538462,0.307692,1.00000000000000000000,0.22962962962962962963,0.92156862745098039216,FALSE
4132,14,3,12,2,58,0.957553,0,0.000000,0.000000,0.071429,0.071429,0.000000,0.071429,0.500000,0.285714,0.75000000000000000000,0.22962962962962962963,0.93103448275862068966,FALSE
4133,4,1,3,1,200,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.250000,0.500000,0.000000,1.00000000000000000000,0.40000000000000000000,1.00000000000000000000,FALSE
4134,8,1,3,5,71,0.922919,0,0.000000,0.000000,0.125000,0.500000,0.000000,0.125000,0.250000,0.000000,0.20000000000000000000,0.40000000000000000000,1.00000000000000000000,FALSE
4135,13,3,12,1,105,0.936925,0,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.538462,0.307692,1.00000000000000000000,0.22962962962962962963,0.96190476190476190476,FALSE
4136,13,3,12,1,55,0.970951,0,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.538462,0.307692,1.00000000000000000000,0.22962962962962962963,0.92727272727272727273,FALSE
4137,13,3,12,1,982,0.734433,0,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.538462,0.307692,1.00000000000000000000,0.22962962962962962963,0.99592668024439918534,FALSE
4138,15,3,12,3,826,0.914747,0,0.000000,0.000000,0.066667,0.133333,0.000000,0.066667,0.466667,0.266667,0.66670000000000000000,0.22962962962962962963,0.99515738498789346247,FALSE
4139,16,4,13,2,985,0.698414,0,0.000000,0.000000,0.062500,0.062500,0.000000,0.062500,0.437500,0.375000,0.80000000000000000000,0.26388888888888888889,0.99390862944162436548,FALSE
4140,13,3,12,1,112,0.732514,0,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.538462,0.307692,1.00000000000000000000,0.22962962962962962963,0.96428571428571428571,FALSE
4141,13,3,12,1,431,0.924383,0,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.538462,0.307692,1.00000000000000000000,0.22962962962962962963,0.99071925754060324826,FALSE
4142,21,4,20,1,1041,0.854465,0,0.000000,0.000000,0.047619,0.000000,0.000000,0.047619,0.333333,0.571429,1.00000000000000000000,0.18650793650793650794,0.99039385206532180596,FALSE
4143,13,3,12,1,49,0.992476,0,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.538462,0.307692,1.00000000000000000000,0.22962962962962962963,0.91836734693877551020,FALSE
4144,22,5,19,3,1729,0.846453,0,0.000000,0.000000,0.045455,0.090909,0.000000,0.045455,0.318182,0.500000,0.80000000000000000000,0.19708994708994708995,0.97860034702139965298,FALSE
4145,13,3,12,1,365,0.784070,0,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.538462,0.307692,1.00000000000000000000,0.22962962962962962963,0.98904109589041095890,FALSE
4146,13,3,12,1,364,0.924660,0,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.538462,0.307692,1.00000000000000000000,0.22962962962962962963,0.98901098901098901099,FALSE
4147,14,3,12,2,231,0.453716,0,0.000000,0.000000,0.071429,0.071429,0.000000,0.071429,0.500000,0.285714,0.75000000000000000000,0.22962962962962962963,0.98268398268398268398,FALSE
4148,13,3,12,1,165,0.838419,0,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.538462,0.307692,1.00000000000000000000,0.22962962962962962963,0.97575757575757575758,FALSE
4149,13,3,12,1,185,0.541665,0,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.538462,0.307692,1.00000000000000000000,0.22962962962962962963,0.97837837837837837838,FALSE
4150,13,3,12,1,132,0.684038,0,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.538462,0.307692,1.00000000000000000000,0.22962962962962962963,0.96969696969696969697,FALSE
4151,14,3,12,2,326,0.805577,0,0.000000,0.000000,0.071429,0.071429,0.000000,0.071429,0.500000,0.285714,0.75000000000000000000,0.22962962962962962963,0.98773006134969325153,FALSE
4152,14,3,12,2,239,0.792000,0,0.000000,0.000000,0.071429,0.071429,0.000000,0.071429,0.500000,0.285714,0.75000000000000000000,0.22962962962962962963,0.98326359832635983264,FALSE
4153,13,3,12,1,120,0.704945,0,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.538462,0.307692,1.00000000000000000000,0.22962962962962962963,0.96666666666666666667,FALSE
4154,15,3,13,2,1503,0.706618,0,0.000000,0.000000,0.066667,0.066667,0.000000,0.066667,0.466667,0.333333,0.85710000000000000000,0.22222222222222222222,0.99467731204258150366,FALSE
4155,4,1,3,1,61,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.250000,0.500000,0.000000,1.00000000000000000000,0.40000000000000000000,1.00000000000000000000,FALSE
4156,4,1,3,1,58,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.250000,0.500000,0.000000,1.00000000000000000000,0.40000000000000000000,1.00000000000000000000,FALSE
4157,4,1,3,1,157,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.250000,0.500000,0.000000,1.00000000000000000000,0.40000000000000000000,1.00000000000000000000,FALSE
4158,15,3,13,2,148,0.623204,0,0.000000,0.000000,0.066667,0.066667,0.000000,0.066667,0.466667,0.333333,0.80000000000000000000,0.22222222222222222222,0.94594594594594594595,FALSE
4159,5,1,3,2,253,0.370187,0,0.000000,0.000000,0.200000,0.200000,0.000000,0.200000,0.400000,0.000000,0.50000000000000000000,0.40000000000000000000,1.00000000000000000000,FALSE
4160,13,3,12,1,243,0.850239,0,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.538462,0.307692,1.00000000000000000000,0.22962962962962962963,0.98353909465020576132,FALSE
4161,13,3,12,1,210,0.879507,0,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.538462,0.307692,1.00000000000000000000,0.22962962962962962963,0.98095238095238095238,FALSE
4162,13,3,12,1,77,0.000000,0,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.538462,0.307692,1.00000000000000000000,0.22962962962962962963,0.94805194805194805195,FALSE
4163,13,3,12,1,809,0.928453,0,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.538462,0.307692,1.00000000000000000000,0.22962962962962962963,0.99505562422744128554,FALSE
4164,13,3,12,1,380,0.635010,0,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.538462,0.307692,1.00000000000000000000,0.22962962962962962963,0.98947368421052631579,FALSE
4165,14,3,12,2,22,0.000000,0,0.000000,0.000000,0.071429,0.071429,0.142857,0.071429,0.357143,0.285714,0.80000000000000000000,0.22962962962962962963,0.81818181818181818182,FALSE
4166,13,2,12,1,4,0.000000,0,0.000000,0.000000,0.076923,0.000000,0.153846,0.000000,0.384615,0.384615,1.00000000000000000000,0.22962962962962962963,0.50000000000000000000,FALSE
4167,13,2,12,1,4,0.000000,0,0.000000,0.000000,0.076923,0.000000,0.153846,0.000000,0.384615,0.384615,1.00000000000000000000,0.22962962962962962963,0.50000000000000000000,FALSE
4168,16,3,13,2,6,0.265447,0,0.000000,0.000000,0.062500,0.062500,0.062500,0.125000,0.375000,0.312500,0.80000000000000000000,0.26388888888888888889,0.33333333333333333333,FALSE
4169,4,0,3,2,0,,0,0.000000,0.000000,0.250000,0.250000,0.000000,0.000000,0.500000,0.000000,0.50000000000000000000,0.40000000000000000000,0.00000000000000000000,FALSE
4170,13,2,12,1,4,0.000000,0,0.000000,0.000000,0.076923,0.000000,0.153846,0.000000,0.384615,0.384615,1.00000000000000000000,0.22962962962962962963,0.50000000000000000000,FALSE
4171,14,2,12,2,4,0.000000,0,0.000000,0.000000,0.071429,0.071429,0.142857,0.000000,0.357143,0.357143,0.75000000000000000000,0.22962962962962962963,0.50000000000000000000,FALSE
4172,10,2,10,2,9,,7,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.500000,0.100000,0.50000000000000000000,0.21428571428571428571,0.77777777777777777778,FALSE
4173,4,1,4,1,6478,0.010025,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.34375000000000000000,1.00000000000000000000,FALSE
4174,4,1,4,1,14,0.805289,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.34375000000000000000,1.00000000000000000000,FALSE
4175,3,1,2,1,81,,0,0.000000,0.000000,0.333333,0.000000,0.000000,0.333333,0.333333,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4176,4,1,4,1,68,,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.34375000000000000000,1.00000000000000000000,FALSE
4177,4,1,4,1,4,0.000000,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.34375000000000000000,1.00000000000000000000,FALSE
4178,3,1,2,1,43,,0,0.000000,0.000000,0.333333,0.000000,0.000000,0.333333,0.333333,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4179,3,1,2,1,14,,0,0.000000,0.000000,0.333333,0.000000,0.000000,0.333333,0.333333,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4180,4,1,4,1,6,,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.34375000000000000000,1.00000000000000000000,FALSE
4181,4,1,4,1,267,0.538797,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.34375000000000000000,1.00000000000000000000,FALSE
4182,13,1,12,2,16553,0.616003,76,0.000000,0.000000,0.076923,0.076923,0.076923,0.000000,0.461538,0.307692,0.75000000000000000000,0.16666666666666666667,1.00000000000000000000,FALSE
4185,1,0,0,1,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
4186,1,0,0,1,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
4188,1,0,0,1,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
4189,1,0,0,1,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
4190,1,0,0,1,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
4191,1,0,0,1,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
4192,1,0,0,1,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
4193,1,0,0,1,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
4194,1,0,0,1,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
4204,1,0,0,1,0,,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,FALSE
4236,10,1,10,1,6,,53,0.000000,0.000000,0.000000,0.100000,0.100000,0.000000,0.500000,0.300000,1.00000000000000000000,0.43189655172413793103,1.00000000000000000000,FALSE
4237,4,1,4,1,202,,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4238,4,1,4,1,438,,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4239,4,1,4,1,64,,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4240,4,1,4,1,207,0.164171,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4241,4,1,4,1,192,0.523334,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4242,4,1,4,1,664,0.951098,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4243,4,1,4,1,557,0.959608,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4244,4,1,4,1,445,0.347629,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4245,4,1,4,1,2037,0.697331,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4246,4,1,4,1,207,0.164171,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4247,4,1,4,1,127,,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4248,4,1,4,1,48,0.988699,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4249,4,1,4,1,15,,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4250,4,1,4,1,2,,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4251,4,1,4,1,31,,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4252,4,1,4,1,7916,0.924706,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4253,4,1,4,1,387,0.802911,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4254,4,1,4,1,211,0.885309,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4255,4,1,4,1,720,0.682251,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4256,4,1,4,1,663,0.870668,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4257,4,1,4,1,370,0.856325,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4258,4,1,4,1,182,,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4259,4,1,4,1,157,,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4260,4,1,4,1,522,0.714733,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4261,4,1,4,1,919,0.342837,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4262,4,1,4,1,360,0.675191,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4263,4,1,4,1,166,0.719512,0,0.000000,0.000000,0.250000,0.000000,0.250000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,FALSE
4264,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4265,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4266,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4267,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4268,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4269,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4270,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4271,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4272,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4273,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4274,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4275,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4276,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4277,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4278,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4279,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4280,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4281,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4282,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4283,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4284,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4285,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4286,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4287,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4288,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4289,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4290,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4291,4,0,4,1,0,,0,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000,FALSE
4292,11,1,10,1,78,0.172037,0,0.000000,0.000000,0.000000,0.090909,0.090909,0.000000,0.454545,0.363636,1.00000000000000000000,0.25000000000000000000,1.00000000000000000000,FALSE
4293,11,1,10,1,134,,0,0.000000,0.000000,0.000000,0.090909,0.090909,0.000000,0.454545,0.363636,1.00000000000000000000,0.25000000000000000000,1.00000000000000000000,FALSE
4294,11,1,10,1,1282,0.774640,0,0.000000,0.000000,0.000000,0.090909,0.090909,0.000000,0.454545,0.363636,1.00000000000000000000,0.25000000000000000000,1.00000000000000000000,FALSE
4295,11,1,10,1,1755,0.897680,0,0.000000,0.000000,0.000000,0.090909,0.090909,0.000000,0.454545,0.363636,1.00000000000000000000,0.25000000000000000000,1.00000000000000000000,FALSE
4296,11,1,10,1,274,0.988864,0,0.000000,0.000000,0.000000,0.090909,0.090909,0.000000,0.454545,0.363636,1.00000000000000000000,0.25000000000000000000,1.00000000000000000000,FALSE
4297,11,1,10,1,260,0.998933,0,0.000000,0.000000,0.000000,0.090909,0.090909,0.000000,0.454545,0.363636,1.00000000000000000000,0.25000000000000000000,1.00000000000000000000,FALSE
4298,11,1,10,1,131,,0,0.000000,0.000000,0.000000,0.090909,0.090909,0.000000,0.454545,0.363636,1.00000000000000000000,0.25000000000000000000,1.00000000000000000000,FALSE
4299,10,2,10,1,7,0.544568,0,0.000000,0.000000,0.100000,0.000000,0.200000,0.000000,0.200000,0.500000,1.00000000000000000000,0.27272727272727272727,0.71428571428571428571,FALSE
4300,5,0,5,1,0,,0,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.800000,0.000000,1.00000000000000000000,0.54545454545454545455,0.00000000000000000000,FALSE
4301,18,5,18,2,216,,0,0.000000,0.000000,0.111111,0.000000,0.166667,0.000000,0.166667,0.555556,0.87500000000000000000,0.27132706374085684431,0.77777777777777777778,FALSE
4302,10,4,9,1,331,0.496168,0,0.000000,0.000000,0.100000,0.000000,0.100000,0.000000,0.400000,0.400000,1.00000000000000000000,0.29390847247990105133,0.95468277945619335347,FALSE
4303,15,4,15,1,816,0.843609,0,0.000000,0.000000,0.066667,0.000000,0.066667,0.000000,0.400000,0.466667,1.00000000000000000000,0.21057513914656771800,0.99264705882352941176,FALSE
4304,18,6,18,2,1426,0.636089,0,0.000000,0.000000,0.111111,0.000000,0.111111,0.000000,0.055556,0.722222,0.90000000000000000000,0.29384874384874384874,0.80785413744740532959,FALSE
4305,6,3,6,1,451,0.611779,0,0.000000,0.000000,0.166667,0.000000,0.166667,0.166667,0.333333,0.166667,1.00000000000000000000,0.36868686868686868687,0.90243902439024390244,FALSE
4306,14,5,14,1,1401,0.796975,0,0.000000,0.000000,0.071429,0.000000,0.142857,0.000000,0.214286,0.571429,1.00000000000000000000,0.30245310245310245310,0.72162740899357601713,FALSE
4309,8,2,8,1,3555,0.893443,0,0.000000,0.000000,0.125000,0.000000,0.125000,0.000000,0.375000,0.375000,1.00000000000000000000,0.26560846560846560847,0.98762306610407876231,FALSE
4310,8,2,8,1,858,0.622396,0,0.000000,0.000000,0.125000,0.000000,0.125000,0.000000,0.375000,0.375000,1.00000000000000000000,0.26560846560846560847,0.99184149184149184149,FALSE
